"cpg","seqnames","start","end","GREAT_annotation","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","state","estimate","se","pVal.fixed","pVal.random","pValQ","direction","pVal.final","fdr","GASPARONI_estimate","GASPARONI_se","GASPARONI_pValue","GASPARONI_fdr","LONDON_estimate","LONDON_se","LONDON_pValue","LONDON_fdr","MtSinai_estimate","MtSinai_se","MtSinai_pValue","MtSinai_fdr","ROSMAP_estimate","ROSMAP_se","ROSMAP_pValue","ROSMAP_fdr","isDEJager","isMtSinai","isLunnon","isGasparoni","isAnyPreviousStudy","isGasparoniNeuron","isGasparoniGlia","isGasparoniGeneNeuron","isGasparoniGeneGlia","isDEJager_gene","isMtSinai_gene","isLunnon_gene","isGasparoni_gene","isAnyPreviousStudy_gene"
"cg01370449","chr7",27183369,27183370,"HOXA5 (-83)","TSS200","NM_019102","HOXA5","Island","Bivalent Enhancer",0.0416108585907354,0.00809437910795582,2.73701688665365e-07,0.000653901384217094,0.126324449386342,"-+++",2.73701688665365e-07,0.00022427365188957,-0.0036996325421774,0.0304335267766039,0.903773530931457,0.999927573044146,0.0642469367411904,0.0147277448270061,3.3876472577126e-05,0.0861092192166615,0.0495211264276725,0.0182965460667083,0.00775644400741028,0.442454128483682,0.0296047938019978,0.0123225910038128,0.0165607040962271,0.7721689,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"cg03173722","chr4",71587640,71587641,"RUFY3 (-71)","Body;TSS200","NM_001037442;NM_001130709;NM_014961","RUFY3","OpenSea","Active TSS",0.0401518518088114,0.00781126288541953,2.74371710785267e-07,2.74371710785267e-07,0.894254122289753,"++++",2.74371710785267e-07,0.000224414647473957,0.0517295101974625,0.0193560062584414,0.0103801588453154,0.999927573044146,0.0405674942577557,0.0106143005555036,0.000241919499693384,0.148484632517547,0.0338524996718089,0.0207255546265621,0.104927825154083,0.7193522,0.0322321245890471,0.0199361328850627,0.106408136004,0.9427727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26295435","chr16",67682065,67682066,"RLTPR (+3244); ACD (+12580)","Body","NM_001013838","RLTPR","Island","Repressed PolyComb",0.035122587240009,0.00683407504353882,2.75715440799084e-07,1.32089645776078e-05,0.275330287831235,"++++",2.75715440799084e-07,0.000225105174424144,0.0126524163724042,0.030698261194954,0.682140882994182,0.999927573044146,0.0264196802858407,0.0120811936130802,0.0313182787384874,0.603873349446681,0.0614104828881368,0.0157964903962983,0.000164005017811104,0.1543853,0.032817389304749,0.0102646078742661,0.00145456706486872,0.4614185,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"cg15121420","chr2",238490819,238490820,"RAB17 (+8916); PRLH (+15603)","Body","NM_022449","RAB17","OpenSea","Flanking Active TSS",0.0229813840896631,0.00447362511581653,2.79035551555976e-07,2.79035551555976e-07,0.461963640120954,"++++",2.79035551555976e-07,0.000227403882816437,0.0576353727780581,0.0228292343301277,0.0150951270287762,0.999927573044146,0.0237589810917825,0.00752450878698907,0.00215874011243056,0.30268893670386,0.0235055939130078,0.0155605009757712,0.133436155439616,0.7490718,0.0198433634654612,0.00617145328072731,0.00136672477803055,0.458258500445292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg09424308","chr4",7046094,7046095,"TADA2B (+977)","Body;TSS1500","NM_152293;NM_153376","CCDC96;TADA2B","S_Shore","Active TSS",0.0406378158641983,0.00791423233012175,2.82479195224038e-07,2.82479195224038e-07,0.679735610815466,"++++",2.82479195224038e-07,0.000229794785753779,0.0368795322280145,0.0215986102119554,0.0944719450416293,0.999927573044146,0.0377332995909259,0.0121727855882324,0.00257717603260451,0.322044196144808,0.0619706106073663,0.0192899131530857,0.00167626396268173,0.3100412,0.0338720896570815,0.0151000736897116,0.0252181019810939,0.8197005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00575665","chr20",39315211,39315212,"MAFB (+2668)","1stExon;3'UTR","NM_005461","MAFB","N_Shore","Bivalent/Poised TSS",-0.0317778877821945,0.00619376536917591,2.8878163009982e-07,2.8878163009982e-07,0.840421746035495,"----",2.8878163009982e-07,0.000234498488549975,-0.0223127853369237,0.0237491460115224,0.352371581157048,0.999927573044146,-0.029762421931412,0.0139018593249613,0.0349557052993773,0.615962302384169,-0.0456673069217458,0.0174155869674267,0.00983082972630708,0.466596007684821,-0.0306033798093303,0.00794988454940192,0.000129905235564458,0.2147695,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"cg02073304","chr1",33457500,33457501,"RNF19B (-27215); AK2 (+45092)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.0344527892369072,0.00671953828549534,2.939965044807e-07,6.90389259284458e-05,0.210763495857739,"----",2.939965044807e-07,0.000238140749106437,-0.0131780375713197,0.0326345218538809,0.688226050937955,0.999927573044146,-0.0412683476471833,0.0141760053013875,0.0045279231265895,0.376597057196432,-0.0632665741115726,0.0170397079534873,0.000308253102828183,0.191954990995184,-0.02560265488743,0.00884293759881696,0.00391417160080581,0.5958593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg07317062","chr7",27170388,27170389,"HOXA4 (+29)","1stExon;5'UTR","NM_002141","HOXA4","Island","Bivalent/Poised TSS",0.0551336050172218,0.0107534838803034,2.94323841465103e-07,0.000721447437545616,0.0557408399512532,"++++",2.94323841465103e-07,0.000238140749106437,0.0838105071307328,0.0332438093237817,0.0152289257048239,0.999927573044146,0.0191839273234545,0.0181707333312436,0.293872906197621,0.870034873521573,0.101130231217737,0.0276912977555809,0.000382192174059325,0.2053629,0.0618629590611164,0.0171245256311012,0.000326364372627847,0.3001432,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"cg13430807","chr1",149903315,149903316,"SF3B4 (-3080)","Body","NM_001145862;NM_181873","MTMR11","S_Shelf","Strong transcription",-0.0377531992434003,0.0073657420944454,2.96730318920057e-07,7.60183319924317e-05,0.226579588840198,"----",2.96730318920057e-07,0.000239657592256804,-0.0356845057127463,0.0285427327898503,0.21754445501711,0.999927573044146,-0.0609067683400359,0.0154372262556973,0.000156517653369937,0.128584778087695,-0.0138971311624464,0.0165247969117349,0.401974311806957,0.8912804,-0.036976808295113,0.0103439816826583,0.000376308347950229,0.3110589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00384847","chr1",12291339,12291340,"TNFRSF1B (+64280); DHRS3 (+386397)","5'UTR","NM_015378;NM_018156","VPS13D","S_Shore","Active TSS",0.0361151993369163,0.00705076453153802,3.02042850111667e-07,3.02042850111667e-07,0.645697004289419,"++++",3.02042850111667e-07,0.000243350163833697,0.0151662168300946,0.0244296918505776,0.537788170511301,0.999927573044146,0.0315913784088692,0.0114486501953036,0.00700126062253701,0.425669835243994,0.0501634804467042,0.0165188278584675,0.00291577081512058,0.352713855320794,0.0386527814495359,0.011829864387309,0.00114195110711836,0.436006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg16308533","chr17",40838983,40838984,"CNTNAP1 (+4353); EZH1 (+58064)","Body","NM_003632","CNTNAP1","Island","Weak transcription",0.0266564206670645,0.00520447204075192,3.02584741610789e-07,0.000489226900531901,0.0703046048841604,"++++",3.02584741610789e-07,0.000243350163833697,0.0233220687299616,0.0149702628375916,0.126112752061521,0.999927573044146,0.0315929465289849,0.00917872292883744,0.000874227433347431,0.23417686084425,0.0603082991726725,0.0155545233958214,0.000170366983763235,0.1568708,0.0155461577084445,0.00779590748264756,0.0465492374201702,0.8762863,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"cg05234415","chr19",38743744,38743745,"DPF1 (-28855); PPP1R14A (+3486)","Body","NM_033256","PPP1R14A","N_Shelf","Active TSS",0.0211778285757906,0.00413498645188173,3.02922154347821e-07,3.02922154347821e-07,0.567462278995478,"++++",3.02922154347821e-07,0.000243350163833697,0.0379939002988015,0.0180217003674644,0.0404883619885378,0.999927573044146,0.0252193916351054,0.00800540391491178,0.00220756554661292,0.304598337884153,0.0124117009502493,0.00928011702574198,0.183523550828294,0.7900538,0.0207148610990717,0.00595581574494657,0.000538328800637984,0.340829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg02458516","chr8",40602363,40602364,"ZMAT4 (+152980); C8orf4 (+591375)","Body","NM_001135731;NM_024645","ZMAT4","OpenSea","Quiescent/Low",-0.0227409100960476,0.00444434149932354,3.1072447876332e-07,3.1072447876332e-07,0.885362673308944,"----",3.1072447876332e-07,0.000249173940332134,-0.0112834402160826,0.0159326565660004,0.482397037214235,0.999927573044146,-0.0213907546105522,0.00936991587088467,0.0247642042299808,0.574876662930415,-0.0252559137060232,0.0113652133364956,0.0280823052036727,0.5725694,-0.0242303319482143,0.00602409370252139,6.4344970070477e-05,0.1665672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26477792","chr6",30095277,30095278,"TRIM31 (-14395); TRIM40 (-9509)",NA,NA,NA,"Island","Repressed PolyComb",0.0280890852869602,0.00549193608020642,3.14397695120508e-07,1.21819826368884e-05,0.254476785881323,"++++",3.14397695120508e-07,0.000251671725130435,0.0576553093055973,0.0163073617647159,0.000940783820585526,0.999927573044146,0.0237994112150493,0.00931631035881511,0.0122920829916832,0.490919955457878,0.0340083737995681,0.0174632489437658,0.0537440347257708,0.6401461,0.022527448392976,0.00827776896309643,0.00667203725024673,0.651677517132268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg05118960","chr3",50359978,50359979,"HYAL2 (+234)","5'UTR;TSS1500","NM_003773;NM_033158","HYAL2","Island","Flanking Active TSS",0.0238981426952427,0.00467432009839662,3.17677736581505e-07,3.75840753789017e-07,0.386414988800619,"++++",3.17677736581505e-07,0.000253306068580631,0.0331626452319493,0.0147838996680574,0.0297453935434598,0.999927573044146,0.023870203003497,0.00887247861267926,0.00849183448641265,0.447021174904055,0.0401625226514914,0.0125344353883469,0.00172214003687606,0.3118573,0.0173193690895258,0.00672295629724086,0.0102078824564457,0.711623227048857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26433975","chr7",45066858,45066859,"CCM2 (+234)","Body;TSS1500","NM_001029835;NM_001167934;NM_001167935;NM_031443;NR_030770","CCM2","OpenSea","Weak transcription",-0.0289525170323306,0.00566299058445971,3.17781013168252e-07,8.85866143556543e-05,0.213283133223257,"----",3.17781013168252e-07,0.000253306068580631,-9.47152471293523e-05,0.0262848121260528,0.997140474258256,0.999998988745696,-0.0428700484383351,0.0110549294668031,0.00019881495109271,0.137827783799082,-0.0410609695382292,0.0145012599304206,0.00540706408133916,0.4087208,-0.0212313235472005,0.00771586734031824,0.00609320754266534,0.6453168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg09552892","chr10",88718274,88718275,"MMRN2 (-903); SNCG (-138)","TSS1500;TSS200","NM_003087;NM_024756","MMRN2;SNCG","OpenSea","Enhancers",0.0440587152861934,0.0086186063895412,3.18687614989111e-07,3.18687614989111e-07,0.950722268857184,"++++",3.18687614989111e-07,0.000253306068580631,0.0302109189599078,0.0265452471367211,0.260975304652574,0.999927573044146,0.0438808983562751,0.0170641539531014,0.0117464507571901,0.48625258538745,0.0493194446700438,0.020375539866192,0.0169477658521877,0.5208777,0.0452830163932546,0.0126995738088691,0.000389214210065913,0.3141381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg27181142","chr19",46270322,46270323,"SIX5 (+2161); ENSG00000237452 (+33814)","Body","NM_175875","SIX5","Island","Active TSS",0.0254724430064699,0.00498265572770867,3.18391077321593e-07,3.18391077321593e-07,0.654233121959318,"++++",3.18391077321593e-07,0.000253306068580631,0.0262332275033729,0.0212483321190195,0.223248479057441,0.999927573044146,0.0259245583881972,0.00834510928135926,0.00252463701718874,0.320422999434995,0.0128407858055817,0.0116454996512858,0.272319273213625,0.8413389,0.0306750904371475,0.00782516232195351,9.78177686857986e-05,0.1944474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg18181229","chr1",164545699,164545700,"PBX1 (+16828); LMX1A (+780252)","Body","NM_002585","PBX1","Island","Active TSS",0.0378664965774781,0.00740897512522814,3.20635554907753e-07,3.20635554907753e-07,0.561857734842163,"++++",3.20635554907753e-07,0.000254385917393334,0.0525875200001213,0.0294068229985548,0.0803189371239011,0.999927573044146,0.0345041619813071,0.010494946515161,0.00143657470445783,0.270170040560262,0.0632445003715956,0.0214526927768258,0.00382186763510832,0.3789414,0.0306983044571007,0.0131204850444944,0.0195965761839651,0.788764018080228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg09542997","chr5",179621502,179621503,"RASGEF1C (-56154); MAPK9 (+97596)","5'UTR","NM_175062","RASGEF1C","OpenSea","Quiescent/Low",0.0449093945187734,0.00878753767342977,3.21175097346885e-07,3.21175097346885e-07,0.818807235917341,"++++",3.21175097346885e-07,0.000254385917393334,0.0404502856344298,0.028775720206724,0.166529293493543,0.999927573044146,0.0374815172511113,0.0137274388227144,0.00759543146396195,0.435633072830859,0.0597247141438027,0.0190228352396231,0.00211475339322973,0.3296588,0.0459608647266534,0.0165022014903816,0.00550472289283905,0.633685912902314,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"cg06769918","chr6",13015005,13015006,"PHACTR1 (+296464); TBC1D7 (+312138)","Body","NM_030948","PHACTR1","Island","Active TSS",0.0297486163538123,0.00582180283822186,3.22392082022674e-07,3.22392082022674e-07,0.54996891998865,"++++",3.22392082022674e-07,0.000254901844851875,0.0283905606054957,0.0243955485281135,0.250522260845698,0.999927573044146,0.0197361526390378,0.0102898426501804,0.0582437701067162,0.67637386144982,0.0444213867832294,0.0138048429228758,0.00164838414984137,0.3080104,0.0312603870887053,0.00872634938611267,0.000365755679215794,0.3092741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08046044","chr14",54419614,54419615,"DDHD1 (-799799); BMP4 (+3914)","5'UTR","NM_001202;NM_130850;NM_130851","BMP4","N_Shore","Bivalent/Poised TSS",0.0378299466681937,0.0074045381501309,3.2383102937335e-07,0.000446998353145043,0.131767983795695,"++++",3.2383102937335e-07,0.000255591154400761,0.00871686685915085,0.022047213612974,0.694395480621241,0.999927573044146,0.0251241434805766,0.0116475820466307,0.0336389347975958,0.612130869535162,0.0567688338155475,0.0199063951411352,0.0050944878879254,0.4023172,0.0546504986072194,0.0126115839644824,1.69851842850272e-05,0.1018646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg21048168","chr7",138458827,138458828,"SVOPL (-95004); TMEM213 (-23869)","5'UTR;TSS200","NM_020632;NM_130840;NM_130841","ATP6V0A4","OpenSea","Quiescent/Low",0.0226570451776115,0.00443575643813466,3.25896984036877e-07,3.25896984036877e-07,0.840646003032933,"++++",3.25896984036877e-07,0.000256323949879267,0.0202101146548927,0.0147015551857641,0.175886780630629,0.999927573044146,0.0283558813571129,0.00795569422630002,0.000583693704184254,0.198170955537199,0.0173585733498316,0.0106085861385654,0.104317568415703,0.7189161,0.0211863253156511,0.00681808825153339,0.00196901256110964,0.4911524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg13944805","chr9",35563312,35563313,"TESK1 (-42054); RUSC2 (+24684)","Body","NM_001099951;NM_001164310","FAM166B","OpenSea","Genic enhancers",0.0338969195148405,0.00663627896217628,3.25896590784667e-07,3.25896590784667e-07,0.445121338520822,"++++",3.25896590784667e-07,0.000256323949879267,0.0260882891389723,0.0191394458400185,0.179497566087263,0.999927573044146,0.0413757415127936,0.0114358079849442,0.000487132014426921,0.186391476887729,0.050224908858114,0.0163916308341485,0.00267945909858451,0.3484084,0.0226704381446736,0.0107780923346239,0.0358120764732538,0.8510003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg16672810","chr17",8815876,8815877,"PIK3R6 (-44883); PIK3R5 (+53147)","5'UTR;TSS200","NM_001142633;NM_014308","PIK3R5","OpenSea","Weak Repressed PolyComb",0.0233947120045917,0.00458140389851611,3.28266635223333e-07,3.28266635223333e-07,0.606625569494618,"++++",3.28266635223333e-07,0.000257600331320553,0.00972592480186409,0.0193959174563426,0.618451650690301,0.999927573044146,0.0206249098748347,0.00759678564080673,0.007930684806014,0.439633201642581,0.0333669696540777,0.00930175279639609,0.000479399492831254,0.2184796,0.0214736959372483,0.00788112508825159,0.0066072690701975,0.6507944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11724366","chr19",681815,681816,"FSTL3 (+5424); PRSS57 (+13644)","3'UTR","NM_005860","FSTL3","S_Shore","Quiescent/Low",-0.0271626832430685,0.00531952616439591,3.28662984432946e-07,3.28662984432946e-07,0.975240227096261,"----",3.28662984432946e-07,0.000257600331320553,-0.0259715232491936,0.0216609654975765,0.236667650439431,0.999927573044146,-0.0308524592379229,0.00970405820279997,0.00201798196315574,0.297427435956353,-0.0265014199939083,0.0130645550553411,0.0446513640626301,0.6209883,-0.0252039035604199,0.00773137763653404,0.00117183743320639,0.4388577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg22088368","chr22",37404888,37404889,"TST (+10619); CSF2RB (+95219)","TSS1500","NM_001163857;NM_178552","C22orf33","OpenSea","Weak Repressed PolyComb",-0.0359297048742787,0.00703854838471187,3.31312998313552e-07,0.000126217458490375,0.150424988110007,"----",3.31312998313552e-07,0.000259226537352362,-0.0275776127995047,0.024278856558176,0.261894602931822,0.999927573044146,-0.0529464577654255,0.0143441875808218,0.000380125232566223,0.170617117188808,-0.0608522011564807,0.0182795714916007,0.00114807098782869,0.2769207,-0.0224733041717481,0.00969644822602685,0.020772819693093,0.7943606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg24361808","chr22",46477834,46477835,"WNT7B (-104826); PPARA (-68664)",NA,NA,NA,"N_Shelf","Flanking Active TSS",0.045001704489465,0.00882254643301008,3.38289769156037e-07,1.73074512947387e-05,0.269135605849493,"++++",3.38289769156037e-07,0.000264226588759787,0.0401720086030309,0.0291646131498761,0.175047021023061,0.999927573044146,0.054131648808149,0.0133962013718437,0.000111174385271409,0.11647697160384,0.0700505181697388,0.0224384645492711,0.00223637890633373,0.3338068,0.0219177207481791,0.0155924000477725,0.160295769649333,0.9644876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg05601456","chr4",114900431,114900432,"ARSJ (+425)","1stExon;5'UTR","NM_024590","ARSJ","Island","Active TSS",0.0250179352906677,0.00490719113035712,3.42863933814712e-07,3.42863933814712e-07,0.673492063840537,"++++",3.42863933814712e-07,0.000266812066155903,0.0389228075760091,0.0133833848887938,0.00557847631797333,0.999927573044146,0.0243635510425992,0.00642688865705267,0.000269583921401408,0.153434615274703,0.0168784553284806,0.0123439939031901,0.173991709088295,0.7832662,0.0233993015328038,0.0139058884222492,0.0929102085550047,0.933933230841031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19442201","chr15",40572550,40572551,"PLCB2 (+27572); PAK6 (+40930)",NA,NA,NA,"Island","Bivalent/Poised TSS",0.0400867368668852,0.00786375047191093,3.43875276930828e-07,3.43875276930828e-07,0.544977301845573,"++++",3.43875276930828e-07,0.000266812066155903,0.0113420925050245,0.0275948699811586,0.682965136279875,0.999927573044146,0.0424480848100124,0.0137109503204014,0.00260785754765794,0.322044196144808,0.0600019628221861,0.020442668909675,0.00397414734971937,0.3804118,0.0369424609388937,0.0118299129268308,0.00187009581249053,0.4828899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17266581","chr18",74799572,74799573,"MBP (+45152); ZNF236 (+263457)","Body","NM_001025100;NM_001025101","MBP","Island","Active TSS",0.051016859653724,0.0100079953226583,3.43968071085771e-07,1.70118926711116e-05,0.244807024045996,"++++",3.43968071085771e-07,0.000266812066155903,0.0764945866240593,0.0325112117520122,0.0229614100987849,0.999927573044146,0.0730084140991802,0.0179686255399182,0.00010256180109818,0.114158375314696,0.0518963097693548,0.0246062973238356,0.0369502998068839,0.6007389,0.0291780594692251,0.0152691890519427,0.0564509555285576,0.8913818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg16588649","chr19",3463241,3463242,"C19orf77 (+17298); NFIC (+96658)","3'UTR","NM_005597;NM_205843","NFIC","Island","Weak transcription",0.0411141904528929,0.00806486187312563,3.43367693991778e-07,3.43367693991778e-07,0.900668109196887,"++++",3.43367693991778e-07,0.000266812066155903,0.0228019437460996,0.0280958995142476,0.421215020732358,0.999927573044146,0.045877768125453,0.0126002100269458,0.000450776530434261,0.182097486172277,0.0391641098191971,0.0166671960835253,0.0203645313413718,0.5399919,0.0411650812547161,0.0154129376501798,0.00775409356745366,0.6710911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
